file,mode,key,old,new,unit,status,context
data/observations2/formation/formation-21.json,formation-21-tm08,1,18,20,knots,replaced,SP let airspeed reach about 18 knots from the briefed value during the delay before the correct arrangemen
data/observations2/formation/formation-22.json,formation-22-em01,3,3,5,feet,replaced,SP kept vertical separation inside about 3 feet under the leader's exhaust throughout the turns and precision maneuve
data/observations2/formation/formation-22.json,formation-22-tm01,3,3,5,feet,replaced," wing for the whole close trail sequence, holding the aircraft within about 3 feet under the exhaust line and never entering the wake turbulence or prop"
data/observations2/formation/formation-22.json,formation-22-tm04,3,4,5,feet,replaced,"d brake and the UHF/VHF antenna, so vertical separation stayed within about 4 feet under the exhaust line and the aircraft remained in the cone througho"
data/observations2/formation/formation-24.json,formation-24-em01,3,400,500,feet,replaced,"SP maintained the tactical formation altitude within about 400 ft high throughout the sortie, correcting the climb tendency in the outs"
data/observations2/formation/formation-24.json,formation-24-em01,1,900,1000,feet,replaced,"SP let altitude climb to about 900 ft high, near the +1000 ft limit, before the exit of a tactical turn was"
data/observations2/formation/formation-24.json,formation-24-em02,3,10,15,knots,replaced,"SP established and maintained entry and exit airspeed within about 10 kt on every tactical maneuver, adjusting power before the airspeed trend"
data/observations2/formation/formation-24.json,formation-24-em02,1,28,30,knots,replaced,SP let airspeed deviate to about 28 kt from the briefed entry or exit value before the excursion was correct
data/observations2/formation/formation-24.json,formation-24-em03,3,7,10,degrees,replaced,"SP rolled out within about 7 degrees of the briefed recovery heading on every tactical maneuver, leading t"
data/observations2/formation/formation-24.json,formation-24-em03,1,28,30,degrees,replaced,SP let the recovery heading error reach about 28 degrees before the value was corrected on the IP's statement of it. The error
data/observations2/formation/formation-24.json,formation-24-em04,3,0.3,0.5,G,replaced,"SP flew the tactical maneuvers with continuous G held within about 0.3 G of the briefed value, applying a smooth onset and holding the value t"
data/observations2/formation/formation-24.json,formation-24-em05,3,7,10,degrees,replaced,"SP maintained the line abreast bearing within about 7 degrees through all tactical maneuvers, applying small corrections as soon as"
data/observations2/formation/formation-24.json,formation-24-em06,3,350,500,feet,replaced,"SP maintained lateral separation within about 350 ft of the briefed value throughout the exercise, adjusting turn geometry"
data/observations2/formation/formation-24.json,formation-24-em06,1,900,1000,feet,replaced,SP let lateral separation reach about 900 ft from the briefed value before it was rebuilt on the IP's called spaci
data/observations2/formation/formation-24.json,formation-24-em07,3,350,500,feet,replaced,"or before each turn and reversal, with lateral separation held within about 350 ft while clearing continued alongside position keeping. The small gap th"
data/observations2/formation/formation-24.json,formation-24-em07,1,900,1000,feet,replaced,SP let lateral separation drift toward about 900 ft while the outside sector went unswept before required reminders from 
data/observations2/formation/formation-24.json,formation-24-em08,3,350,,feet,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(300/500),"d trades at the right point in each maneuver, holding position within about 350 ft with corrections applied promptly and in the correct sense. The small"
data/observations2/formation/formation-24.json,formation-24-em08,1,900,,feet,skip-ambiguous: at-1 number must BE C1 (spec 5.9) target=ambiguous(500/1000),"SP let each correction arrive after the deviation had reached about 900 ft, the outer edge of the band, before the technique improved on IP dire"
data/observations2/formation/formation-24b.json,formation-24b-em01,3,7,10,degrees,replaced," the delay 90 turn and rolled out on the new formation heading within about 7 degrees of the briefed value, judging the lead point correctly with a positiv"
data/observations2/formation/formation-24b.json,formation-24b-em01,1,28,30,degrees,replaced,"SP let recovery heading settle about 28 degrees from the briefed value, at the limit of the standard, before it was b"
data/observations2/formation/formation-24b.json,formation-24b-em02,3,7,10,degrees,replaced,"rn in tactical formation position, with line abreast deviation within about 7 degrees of the wing line and the correction technique applied immediately at "
data/observations2/formation/formation-24b.json,formation-24b-em02,1,28,30,degrees,replaced,"SP let line abreast deviation stabilize around 28 degrees forward of the wing line, at the limit of the standard, before it was"
data/observations2/formation/formation-24b.json,formation-24b-em03,3,350,500,feet,replaced,"SP maintained lateral separation within about 350 ft of the briefed value throughout the delay 90 turn, selecting bank ang"
data/observations2/formation/formation-24b.json,formation-24b-em03,1,900,1000,feet,replaced,"SP let lateral separation reach about 900 ft less than briefed, at the limit of the standard, before it was opened"
data/observations2/formation/formation-24b.json,formation-24b-em04,3,7,10,degrees,replaced,"nts of the delay 45 turn and rolled out on the briefed heading within about 7 degrees, timing the delay to the correct point for a 45 degree change with a "
data/observations2/formation/formation-24b.json,formation-24b-em04,1,28,30,degrees,replaced,"SP let recovery heading stabilize about 28 degrees off the briefed value, at the limit of the standard, before it was co"
data/observations2/formation/formation-24b.json,formation-24b-em05,3,7,10,degrees,replaced,"ng change correctly and rolled out with line abreast deviation within about 7 degrees of the wing line, restoring tactical formation position without a sep"
data/observations2/formation/formation-24b.json,formation-24b-em05,1,28,30,degrees,replaced,"SP let line abreast deviation stay near 28 degrees, at the limit of the standard, before it was reduced on the IP's repe"
data/observations2/formation/formation-24b.json,formation-24b-em06,3,10,15,knots,replaced,"SP controlled entry and exit airspeed in the delay 45 turn within about 10 kt of the briefed value, matching power to the bank angle at roll-in and"
data/observations2/formation/formation-24b.json,formation-24b-em06,1,28,30,knots,replaced,"SP let airspeed reach about 28 kt below the briefed value, at the limit of the standard, before power w"
data/observations2/formation/formation-24b.json,formation-24b-em07,3,7,10,degrees,replaced," with the other aircraft and rolled out on the briefed heading within about 7 degrees, flying roll-in, bank angle and roll-out as described in the Techniqu"
data/observations2/formation/formation-24b.json,formation-24b-em07,1,28,30,degrees,replaced,"SP let recovery heading settle about 28 degrees from the briefed value, at the limit of the standard, before it was c"
data/observations2/formation/formation-24b.json,formation-24b-em08,3,350,500,feet,replaced,"SP maintained lateral separation within about 350 ft of the briefed value throughout the in place turn, cross-checking the"
data/observations2/formation/formation-24b.json,formation-24b-em08,1,900,1000,feet,replaced,"SP let lateral separation reach about 900 ft away from the briefed value, at the limit of the standard, before it "
data/observations2/formation/formation-24b.json,formation-24b-em09,3,150,300,feet,replaced,"SP held altitude within about 150 ft below the briefed value throughout the in place turn, coordinating pi"
data/observations2/formation/formation-24b.json,formation-24b-em09,1,900,1000,feet,replaced,"SP let altitude climb to about 900 ft above the briefed value, near the limit of the standard, before it wa"
data/observations2/formation/formation-24b.json,formation-24b-em10,3,350,,feet,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(300/500),"SP flew the cross turn on the assigned altitude within about 350 ft of the briefed value, confirming deconfliction before starting the tu"
data/observations2/formation/formation-24b.json,formation-24b-em10,1,450,500,feet,replaced,"SP let altitude reach about 450 ft below the assigned value at the pass, at the limit of the standard, b"
data/observations2/formation/formation-24b.json,formation-24b-em11,3,7,10,degrees,replaced,"ut in tactical formation position, with line abreast deviation within about 7 degrees of the wing line and lateral separation within about 350 ft of the br"
data/observations2/formation/formation-24b.json,formation-24b-em11,3,350,500,feet,replaced,within about 7 degrees of the wing line and lateral separation within about 350 ft of the briefed value. The small deviation that did appear followed a 
data/observations2/formation/formation-24b.json,formation-24b-em11,1,28,30,degrees,replaced,"SP let line abreast deviation remain near 28 degrees and lateral separation near 900 ft from the briefed value, at the lim"
data/observations2/formation/formation-24b.json,formation-24b-em11,1,900,1000,feet,replaced," abreast deviation remain near 28 degrees and lateral separation near 900 ft from the briefed value, at the limit of the standard, before both wer"
data/observations2/formation/formation-24b.json,formation-24b-em12,3,0.3,0.5,G,replaced,SP flew the check turn with sustained G within about 0.3 G of the briefed loading and airspeed within about 10 kt of the briefed
data/observations2/formation/formation-24b.json,formation-24b-em12,3,10,15,knots,replaced,"ained G within about 0.3 G of the briefed loading and airspeed within about 10 kt of the briefed value, with the pull steady and power matched to the l"
data/observations2/formation/formation-24b.json,formation-24b-em12,1,0.9,1,G,replaced,SP let sustained G vary by about 0.9 G from the briefed loading with airspeed decaying toward 28 kt below th
data/observations2/formation/formation-24b.json,formation-24b-em12,1,28,30,knots,replaced,"by about 0.9 G from the briefed loading with airspeed decaying toward 28 kt below the briefed value, at the limit of the standard, before power w"
data/observations2/formation/formation-24b.json,formation-24b-em13,3,350,500,feet,replaced,"ed sector and the other aircraft, with lateral separation held within about 350 ft and sector coverage reported clearly. The small gap that did appear f"
data/observations2/formation/formation-24b.json,formation-24b-em13,1,900,1000,feet,replaced,SP let lateral separation drift toward about 900 ft while coverage depended on the IP's prompt before each turn. The sect
data/observations2/formation/formation-24b.json,formation-24b-em14,3,10,15,knots,replaced,"aft energy to maintain the tactical position, keeping airspeed within about 10 kt of the briefed value throughout the turn set, with corrections made p"
data/observations2/formation/formation-24b.json,formation-24b-em14,1,28,30,knots,replaced,SP let airspeed reach about 28 kt away from the briefed value with the aircraft repeatedly at high powe
data/observations2/formation/formation-24b.json,formation-24b-em16,3,150,,feet,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(300/500),irection of turn before each maneuver and keeping the aircraft within about 150 ft of the briefed minimum maneuvering altitude over the terrain. The sma
data/observations2/formation/formation-24b.json,formation-24b-em16,1,450,500,feet,replaced,"SP let the aircraft reach about 450 ft below the briefed minimum maneuvering altitude, at the limit of the s"
data/observations2/formation/formation-24b.json,formation-24b-em17,3,7,10,degrees,replaced,hnique for each residual error so the resulting positions were within about 7 degrees of the wing line. The small deviation that did appear followed a corr
data/observations2/formation/formation-29.json,formation-29-em01,3,90,150,feet,replaced,"SP maintained altitude within about 90 ft during climb, level off, cruise and turns, applying pitch and power c"
data/observations2/formation/formation-29.json,formation-29-em01,1,280,300,feet,replaced,SP let altitude reach about 280 ft from the assigned value before the return was made on the IP's verbal
data/observations2/formation/formation-29.json,formation-29-em02,3,7,10,knots,replaced,"SP maintained airspeed within about 7 kt in all phases of flight, using small anticipatory power changes at le"
data/observations2/formation/formation-29.json,formation-29-em02,1,18,20,knots,replaced,SP let airspeed reach about 18 kt from the briefed value before the correction was made on the IP's cal
data/observations2/formation/formation-29.json,formation-29-em03,3,3,5,degrees,replaced,"SP rolled out of turns within about 3 degrees of the briefed exit heading, leading the roll out in proportion to th"
data/observations2/formation/formation-29.json,formation-29-em03,1,9,10,degrees,replaced,SP let the exit heading error reach about 9 degrees before the correction was made on a verbal reminder. The error reache
data/observations2/formation/formation-29.json,formation-29-em04,3,90,150,feet,replaced,"ions were made with small and precise inputs, holding altitude within about 90 ft. The small excursion that did appear followed a trim input that was f"
data/observations2/formation/formation-29.json,formation-29-em04,1,280,300,feet,skip-between,SP let altitude and airspeed drift to about 280 ft and 18 kt from the assigned values before trim was finally applied on
data/observations2/formation/formation-29.json,formation-29-em04,1,18,20,knots,replaced,SP let altitude and airspeed drift to about 280 ft and 18 kt from the assigned values before trim was finally applied on the IP's 
data/observations2/formation/formation-29.json,formation-29-tm01,3,7,10,knots,replaced,"to stop the aircraft and one to stabilize it, keeping airspeed within about 7 kt of the briefed value with corrections continuous, small and controlle"
data/observations2/formation/formation-29.json,formation-29-tm01,1,18,20,knots,replaced,SP let airspeed excursions reach about 18 kt around the briefed value while sliding fore and aft of the reference 
data/observations2/formation/formation-29.json,formation-29-tm02,3,90,150,feet,replaced,"e and aft position, then the lateral spacing, holding altitude within about 90 ft with each deviation recognized early and removed before the next was "
data/observations2/formation/formation-29.json,formation-29-tm02,1,280,300,feet,replaced, three references stay in error simultaneously with altitude reaching about 280 ft before the prescribed sequence was restored on the IP's direction. Po
data/observations2/formation/formation-29.json,formation-29-tm03,3,90,150,feet,replaced,"s in bank angle rather than in back pressure, holding altitude within about 90 ft through the echelon turns with G remaining steady enough for the Wing"
data/observations2/formation/formation-29.json,formation-29-tm03,1,280,300,feet,replaced,"SP as Leader let a turn drift toward about 280 ft off the assigned altitude while the Wingman worked to stay in plane, "
data/observations2/formation/formation-29.json,formation-29-tm04,3,90,150,feet,replaced,"fore and aft and back pressure for spacing, with altitude held within about 90 ft. The small excursion that did appear followed a roll input that was a"
data/observations2/formation/formation-29.json,formation-29-tm05,3,90,150,feet,replaced," a roll out and rolling back into the bank, with altitude held within about 90 ft and the Wingman holding position with small, smooth inputs. The small"
data/observations2/formation/formation-29.json,formation-29-tm06,3,90,150,feet,replaced,"Leader or at any single reference as Wingman, holding altitude within about 90 ft with the flight path visually cleared before every turn into the Wing"
data/observations2/formation/formation-30.json,formation-30-em01,3,90,150,feet,replaced,"stablished the break altitude at the briefed point and held it within about 90 ft throughout the maneuver, with pitch set together with the power reduc"
data/observations2/formation/formation-30.json,formation-30-em01,1,280,300,feet,replaced,"SP let the break altitude reach about 280 ft high, at the outer edge of the acceptable band, before the return to "
data/observations2/formation/formation-30.json,formation-30-em02,3,5,10,degrees,replaced,"he break and stopped the bank on the briefed value, holding it within about 5 degrees for the whole turn, with the angle cross-checked against the attitude"
data/observations2/formation/formation-30.json,formation-30-em02,1,14,15,degrees,replaced,"SP let break bank reach about 14 degrees of error, at the outer edge of the tolerance, before the briefed angl"
data/observations2/formation/formation-30.json,formation-30-em03,3,90,150,feet,replaced,"SP held the briefed downwind altitude within about 90 ft from the roll-out out of the break to the base turn, with power and t"
data/observations2/formation/formation-30.json,formation-30-em03,1,280,300,feet,replaced,SP let the aircraft descend to about 280 ft below the briefed downwind altitude before pattern altitude was recov
data/observations2/formation/formation-30.json,formation-30-em04,3,7,10,knots,replaced,"SP established the briefed downwind airspeed and held it within about 7 kt above the briefed value with no excursion below it, with power set ea"
data/observations2/formation/formation-30.json,formation-30-em04,1,18,20,knots,replaced,"SP let downwind airspeed run about 18 kt above the briefed figure, at the outer edge of the published toleranc"
data/observations2/formation/formation-30.json,formation-30-em05,3,7,10,knots,replaced,SP held base leg airspeed within about 7 kt above the briefed value throughout the turn with no excursion below i
data/observations2/formation/formation-30.json,formation-30-em05,1,18,20,knots,replaced,"SP let base leg airspeed run about 18 kt above the briefed value, at the outer edge of the published tolerance"
data/observations2/formation/formation-30.json,formation-30-em06,3,40,50,feet,replaced,"SP flew the final approach on profile, within about 40 ft low of the required altitude for the phase, with the aimpoint held st"
data/observations2/formation/formation-30.json,formation-30-em06,1,95,100,feet,replaced,"SP let the final approach profile reach about 95 ft low, at the limit of the tighter minus tolerance, before power was ad"
data/observations2/formation/formation-30.json,formation-30-em06,2,100,80,feet,replaced,"SP let the final approach go about 80 ft low, inside the 100 ft low limit, before the shifting aimpoint was recognized and corrected "
data/observations2/formation/formation-30.json,formation-30-em07,3,7,10,knots,replaced,"SP flew the final approach within about 7 kt above the briefed airspeed with no decay below the briefed value, wit"
data/observations2/formation/formation-30.json,formation-30-em07,1,13,15,knots,replaced,"SP let final approach airspeed run about 13 kt above the briefed value, at the outer edge of the published tolerance"
data/observations2/formation/formation-30.json,formation-30-tm01,3,90,,feet,skip-ambiguous: -3 number must BE C3 (spec 5.9) target=ambiguous(50/100/150),"speed brake for rate control, so pattern altitude was captured within about 90 ft at the entry point with engine response available for the level off a"
data/observations2/formation/formation-30.json,formation-30-tm01,1,280,,feet,skip-ambiguous: must BE C1 (spec 5.9) [minus side] target=ambiguous(100/300),"SP let the descent settle about 280 ft below pattern altitude, at the outer edge of the tolerance, before po"
data/observations2/formation/formation-30.json,formation-30-tm02,3,90,,feet,skip-ambiguous: -3 number must BE C3 (spec 5.9) target=ambiguous(50/100/150),"n smoothly with bank within about 5 degrees and break altitude within about 90 ft, with the deceleration to gear and flap speed occurring in the turn a"
data/observations2/formation/formation-30.json,formation-30-tm02,3,5,10,degrees,replaced,"nly then reduced it, so the break was flown smoothly with bank within about 5 degrees and break altitude within about 90 ft, with the deceleration to gear "
data/observations2/formation/formation-30.json,formation-30-tm02,1,14,15,degrees,replaced,"SP let break bank reach about 14 degrees of error while trying to recover the ground track, at the outer edge "
data/observations2/formation/formation-30.json,formation-30-tm03,3,90,,feet,skip-ambiguous: -3 number must BE C3 (spec 5.9) target=ambiguous(50/100/150),"efed, holding bank within about 5 degrees and pattern altitude within about 90 ft, with the wingman remaining on the outside of each turn with a workab"
data/observations2/formation/formation-30.json,formation-30-tm03,3,5,10,degrees,replaced,"y point away from Number 2 in echelon as briefed, holding bank within about 5 degrees and pattern altitude within about 90 ft, with the wingman remaining o"
data/observations2/formation/formation-30.json,formation-30-tm03,1,280,,feet,skip-ambiguous: 1 number must BE C1 (spec 5.9) target=ambiguous(100/200/300),"SP let bank reach about 14 degrees and pattern altitude about 280 ft off the briefed values while the geometry was recovered, at the outer"
data/observations2/formation/formation-30.json,formation-30-tm03,1,14,15,degrees,replaced,SP let bank reach about 14 degrees and pattern altitude about 280 ft off the briefed values while the ge
data/observations2/formation/formation-30.json,formation-30-tm04,3,90,,feet,skip-ambiguous: -3 number must BE C3 (spec 5.9) target=ambiguous(50/100/150)," was flown with bank within about 5 degrees and break altitude within about 90 ft, with the wingman stable in position before the break point was reach"
data/observations2/formation/formation-30.json,formation-30-tm04,3,5,10,degrees,replaced,"ell before North/South Point, so the break was flown with bank within about 5 degrees and break altitude within about 90 ft, with the wingman stable in pos"
data/observations2/formation/formation-30.json,formation-30-tm04,1,280,,feet,skip-ambiguous: 1 number must BE C1 (spec 5.9) target=ambiguous(100/200/300),"SP let bank reach about 14 degrees and break altitude about 280 ft off the briefed values while the geometry was sorted out, at the oute"
data/observations2/formation/formation-30.json,formation-30-tm04,1,14,15,degrees,replaced,SP let bank reach about 14 degrees and break altitude about 280 ft off the briefed values while the geom
data/observations2/formation/formation-30.json,formation-30-tm05,3,7,10,knots,replaced,"n downwind with the briefed spacing, holding downwind airspeed within about 7 kt above the briefed value. The small excess that did appear followed a "
data/observations2/formation/formation-30.json,formation-30-tm05,1,18,,knots,skip-ambiguous: er must BE C1 (spec 5.9) [plus side] target=ambiguous(15/20),"SP, flying as Number 2, let downwind airspeed run about 18 kt above the briefed value while trying to preserve the interval, at the"
data/observations2/formation/formation-30.json,formation-30-tm06,3,90,,feet,skip-ambiguous: -3 number must BE C3 (spec 5.9) target=ambiguous(50/100/150),"h point as a normal contact pattern, holding downwind altitude within about 90 ft. The small variation that did appear followed an offset that was frac"
data/observations2/formation/formation-30.json,formation-30-tm06,1,280,,feet,skip-ambiguous: 1 number must BE C1 (spec 5.9) target=ambiguous(100/200/300),"SP, flying as Number 2, let the downwind altitude vary by about 280 ft from the briefed value while the perch point drifted inside Number 1'"
data/observations2/formation/formation-30.json,formation-30-tm07,3,7,10,knots,replaced," ahead when its profile was not usable, holding final airspeed within about 7 kt above the briefed value. The small excess that did appear followed a "
data/observations2/formation/formation-30.json,formation-30-tm07,1,13,,knots,skip-ambiguous: er must BE C1 (spec 5.9) [plus side] target=ambiguous(15/20),"SP, flying as Number 2, let final airspeed run about 13 kt above the briefed value while matching the aircraft ahead, at the out"
data/observations2/formation/formation-30.json,formation-30-tm08,3,40,,feet,skip-ambiguous:  must BE C3 (spec 5.9) [minus side] target=ambiguous(50/150),"f and single ship go-around procedures, keeping final altitude within about 40 ft low during the transition and airspeed within about 7 kt above the br"
data/observations2/formation/formation-30.json,formation-30-tm08,3,7,10,knots,replaced,tude within about 40 ft low during the transition and airspeed within about 7 kt above the briefed value. The small deviation that did appear followed
data/observations2/formation/formation-30.json,formation-30-tm08,1,90,,feet,skip-ambiguous: must BE C1 (spec 5.9) [minus side] target=ambiguous(100/300),SP let final altitude go about 90 ft below profile and airspeed build to about 13 kt above the briefed val
data/observations2/formation/formation-30.json,formation-30-tm08,1,13,,knots,skip-ambiguous: er must BE C1 (spec 5.9) [plus side] target=ambiguous(15/20),"let final altitude go about 90 ft below profile and airspeed build to about 13 kt above the briefed value as the nose was lowered to recover, at the ou"
data/observations2/instrument/instrument-02.json,instrument-02-em01,2,10,8,knots,replaced," liftoff to approximately 7 knots fast, between the -0,+5 and the -0,+10 knots tolerances, without any IP intervention. The correction was made in t"
data/observations2/instrument/instrument-02.json,instrument-02-em02,2,10,8,feet,replaced,"ed the track before liftoff at about 8 ft, between the +/-5 ft and +/-10 ft tolerances, without any IP intervention. The displacement did not gro"
data/observations2/instrument/instrument-02.json,instrument-02-em07,2,10,8,knots,replaced,"ely 7 knots on the airspeed indication, between the -0,+5 and the -0,+10 knots tolerances, from a pitch attitude set slightly low during the acceler"
data/observations2/instrument/instrument-02.json,instrument-02-tm01,2,10,8,feet,replaced,"tained to roughly 7 ft left of centerline, between the +/-5 ft and +/-10 ft tolerances, without any IP intervention. The drift did not carry furt"
data/observations2/instrument/instrument-02.json,instrument-02-tm06,2,10,8,knots,replaced,"ed contained to about 7 knots off standard, between the -0,+5 and -0,+10 knots tolerances. No IP intervention was required. This is consistent with "
data/observations2/instrument/instrument-02.json,instrument-02-tm07,2,10,8,knots,replaced,"ed contained to about 7 knots off standard, between the -0,+5 and -0,+10 knots tolerances. No IP intervention was required. This is consistent with "
data/observations2/instrument/instrument-04.json,instrument-04-tm03,2,150,220,feet,skip-between,"the next parameter had let altitude drift roughly 200 ft, between the 150 ft and 300 ft limits. This is consistent with the expected proficiency f"
data/observations2/instrument/instrument-04.json,instrument-04-tm03,2,300,220,feet,skip-between,"rameter had let altitude drift roughly 200 ft, between the 150 ft and 300 ft limits. This is consistent with the expected proficiency for the Trai"
data/observations2/instrument/instrument-04.json,instrument-04-tm05,2,150,220,feet,skip-between,"ly 200 ft in altitude with a matching airspeed excursion, between the 150 ft and 300 ft limits and the 10 and 20 KIAS limits. This is consistent w"
data/observations2/instrument/instrument-04.json,instrument-04-tm05,2,300,220,feet,skip-between,"n altitude with a matching airspeed excursion, between the 150 ft and 300 ft limits and the 10 and 20 KIAS limits. This is consistent with the exp"
data/observations2/instrument/instrument-06.json,instrument-06-em01,3,100,150,feet,replaced,"SP held the assigned altitude within 100 feet throughout every acceleration and deceleration, with pitch adjusted t"
data/observations2/instrument/instrument-07.json,instrument-07-em02,2,150,220,feet,replaced,"SP picked up a deviation on the altimeter during the scan and flew back inside 150 feet promptly, without IP intervention, after a lead point taken from habi"
data/observations2/instrument/instrument-07.json,instrument-07-em03,2,5,8,degrees,replaced,"e drift on the attitude indicator and heading indicator and corrected back inside 5 degrees without IP intervention, after uncompensated yaw with the power adjus"
data/observations2/instrument/instrument-07.json,instrument-07-em05,2,10,15,knots,replaced,ing the two parameters in turn rather than together let airspeed move beyond 10 knots while re-establishing the briefed rate. This is consistent with the e
data/observations2/instrument/instrument-07.json,instrument-07-em06,2,150,220,feet,replaced,"SP saw the deviation on the altimeter and corrected back inside 150 feet promptly and without prompting from the IP, after a lead point that d"
data/observations2/instrument/instrument-07.json,instrument-07-tm06,3,100,150,feet_per_min,replaced,"rs with correspondingly small vertical speed changes, of the order of 100 feet per minute for 2 knots, keeping airspeed within 10 knots and the rate within 150"
data/observations2/instrument/instrument-07.json,instrument-07-tm06,3,2,10,knots,replaced,"small vertical speed changes, of the order of 100 feet per minute for 2 knots, keeping airspeed within 10 knots and the rate within 150 feet per mi"
data/observations2/instrument/instrument-11.json,instrument-11-tm04,2,10,8,degrees,replaced,"e applied to the first repetition initially passed the inverted point about 10 degrees off the horizon, with deviations between 150 and 300 ft and between 1"
data/observations2/instrument/instrument-12.json,instrument-12-em01,2,5,6,degrees,replaced," prompting, letting the deviation reach about 7 deg before closing it back inside 5 deg. The correction is still triggered by how far the needle has moved ra"
data/observations2/instrument/instrument-12.json,instrument-12-em02,2,5,6,degrees,replaced,he deviation reaching about 7 deg before the angle brought the course back inside 5 deg. The first solution is still built from the assigned radial rather th
data/observations2/instrument/instrument-12.json,instrument-12-em03,2,5,6,degrees,replaced, the overshoot reaching about 7 deg before the re-intercept closed it back inside 5 deg. The lead is still sized from the intercept angle alone rather than t
data/observations2/instrument/instrument-12.json,instrument-12-em04,2,5,6,degrees,replaced,ation open to about 6 deg before the wind correction angle brought it back inside 5 deg. The correction angle is still being adjusted after the course revers
data/observations2/instrument/instrument-12.json,instrument-12-em05,2,5,6,degrees,replaced,ing about 6 deg on the outbound radial before the intercept closed it inside 5 deg. The outbound intercept is still started a moment after the reversal 
data/observations2/instrument/instrument-12.json,instrument-12-em06,2,5,6,degrees,replaced,on reaching about 6 deg once before the course was reset and regained inside 5 deg. The setup on that leg was completed after the turn had already start
data/observations2/instrument/instrument-12.json,instrument-12-em07,1,7,8,degrees,replaced,tude reaching 300 ft below the assigned level and the rollout heading 7 deg in error before both were restored. The correction followed the IP's 
data/observations2/instrument/instrument-12.json,instrument-12-tm01,2,5,6,degrees,replaced,the deviation reaching about 7 deg before the reduced angle closed it inside 5 deg. The initial angle is still chosen close to the 90 deg index for disp
data/observations2/instrument/instrument-12.json,instrument-12-tm02,2,5,6,degrees,replaced,aching about 7 deg during one reversal before the course was regained inside 5 deg. The turn is still started a moment before the side of the CDI is con
data/observations2/instrument/instrument-12.json,instrument-12-tm03,2,5,6,degrees,replaced,iation reaching about 7 deg once before the reset course was regained inside 5 deg. That check is still made after the turn has begun on the leg where t
data/observations2/instrument/instrument-12.json,instrument-12-tm04,2,5,6,degrees,replaced,ion reaching about 7 deg before the rebuilt heading closed the course inside 5 deg. The 30 deg increment is still applied from an estimated bearing poin
data/observations2/instrument/instrument-12.json,instrument-12-tm05,2,5,6,degrees,replaced,ion reaching about 7 deg before the rebuilt heading closed the course inside 5 deg. The 45 deg increment is still applied from the tail of the bearing p
data/observations2/instrument/instrument-12.json,instrument-12-tm06,2,5,6,degrees,replaced,aching about 7 deg before the recomputed correction closed the course inside 5 deg. The crosswind component is still taken from the forecast rather than
data/observations2/instrument/instrument-12.json,instrument-12-tm07,2,5,6,degrees,replaced,he computed heading once before the bug was set and the course closed inside 5 deg. The bug is still being set after the turn has started on that leg ra
data/observations2/instrument/instrument-13.json,instrument-13-em01,2,5,6,degrees,replaced,"SP tracked both legs without prompting, letting the displacement grow past 5 degrees to about 7 degrees before the correction closed the CDI back to centr"
data/observations2/instrument/instrument-13.json,instrument-13-em02,2,5,6,degrees,replaced,"rift without prompting on both legs, letting the displacement re-open past 5 degrees to about 6 to 7 degrees before the crab angle was reapplied. The wind"
data/observations2/instrument/instrument-13.json,instrument-13-em03,2,5,6,degrees,replaced,"age on both circuits without prompting, letting the displacement open past 5 degrees to about 7 degrees before the turn back onto the outbound course clos"
data/observations2/instrument/instrument-13.json,instrument-13-em04,2,5,6,degrees,replaced,"orrection without prompting, letting the overshoot carry the aircraft past 5 degrees to about 6 degrees before the reduced correction closed the course. T"
data/observations2/instrument/instrument-13.json,instrument-13-em05,2,5,6,degrees,replaced,"tion setup without prompting on most legs, letting the aircraft drift past 5 degrees to about 6 degrees once before the identification was completed and t"
data/observations2/instrument/instrument-13.json,instrument-13-em08,2,5,6,degrees,replaced,"ross-check without prompting on most legs, letting the deviation open past 5 degrees to about 6 degrees once before the correction closed it. The scan is "
data/observations2/instrument/instrument-13.json,instrument-13-tm03,2,5,6,degrees,replaced,tions be flown in the wrong sense once before the displacement opened past 5 degrees to about 7 degrees and was corrected. The TO-FROM check is still made
data/observations2/instrument/instrument-13.json,instrument-13-tm04,2,5,6,degrees,replaced,"ference on most rejoins without prompting, letting the deviation stay outside 5 degrees to about 6 degrees once before an added intercept angle closed it. Th"
data/observations2/instrument/instrument-13.json,instrument-13-tm05,2,5,6,degrees,replaced,"oint on most rejoins without prompting, letting the displacement grow past 5 degrees to about 6 degrees once before a smaller angle closed the course. The"
data/observations2/instrument/instrument-13.json,instrument-13-tm06,2,5,6,degrees,replaced,"ial on most corrections without prompting, letting the deviation open past 5 degrees to about 7 degrees once before an angle near 45 degrees closed it. Th"
data/observations2/instrument/instrument-13.json,instrument-13-tm07,2,5,6,degrees,replaced,"ing without prompting on most corrections, letting the deviation open past 5 degrees to about 6 degrees once before the moved bug closed the course. The b"
data/observations2/instrument/instrument-14.json,instrument-14-em01,2,1,1.5,DME,skip-between,"on the intercept, settling about 1.5 DME outside the arc, between the 1 DME and 2 DME limits, before turning back to the arc in time. The correct"
data/observations2/instrument/instrument-14.json,instrument-14-em01,2,2,1.5,DME,skip-between,"ercept, settling about 1.5 DME outside the arc, between the 1 DME and 2 DME limits, before turning back to the arc in time. The correction turn i"
